Statistik_Code,Statistik_Label,Zeit_Code,Zeit_Label,Zeit,1_Merkmal_Code,1_Merkmal_Label,Code,Label,2_Merkmal_Code,2_Merkmal_Label,Code_Monat,Monat,Ankuenfte,Uebernachtungen
45412,Monatserhebung im Tourismus,JAHR,Jahr,2021,DLAND,Bundesländer,15,Sachsen-Anhalt,MONAT,Monate,08,August,366160,985972
45412,Monatserhebung im Tourismus,JAHR,Jahr,2021,DLAND,Bundesländer,15,Sachsen-Anhalt,MONAT,Monate,09,September,351702,861986
45412,Monatserhebung im Tourismus,JAHR,Jahr,2021,DLAND,Bundesländer,15,Sachsen-Anhalt,MONAT,Monate,10,October,321351,836294
45412,Monatserhebung im Tourismus,JAHR,Jahr,2021,DLAND,Bundesländer,15,Sachsen-Anhalt,MONAT,Monate,11,November,186523,472719
45412,Monatserhebung im Tourismus,JAHR,Jahr,2021,DLAND,Bundesländer,15,Sachsen-Anhalt,MONAT,Monate,12,December,118848,333784
45412,Monatserhebung im Tourismus,JAHR,Jahr,2021,DLAND,Bundesländer,01,Schleswig-Holstein,MONAT,Monate,01,January,44193,302927
45412,Monatserhebung im Tourismus,JAHR,Jahr,2021,DLAND,Bundesländer,01,Schleswig-Holstein,MONAT,Monate,02,February,51745,358598
45412,Monatserhebung im Tourismus,JAHR,Jahr,2021,DLAND,Bundesländer,01,Schleswig-Holstein,MONAT,Monate,03,March,75543,466886
45412,Monatserhebung im Tourismus,JAHR,Jahr,2021,DLAND,Bundesländer,01,Schleswig-Holstein,MONAT,Monate,04,April,88628,526179
45412,Monatserhebung im Tourismus,JAHR,Jahr,2021,DLAND,Bundesländer,01,Schleswig-Holstein,MONAT,Monate,05,May,616132,2850171
45412,Monatserhebung im Tourismus,JAHR,Jahr,2021,DLAND,Bundesländer,01,Schleswig-Holstein,MONAT,Monate,06,June,839169,4255276
45412,Monatserhebung im Tourismus,JAHR,Jahr,2021,DLAND,Bundesländer,01,Schleswig-Holstein,MONAT,Monate,07,July,1137664,6055301
45412,Monatserhebung im Tourismus,JAHR,Jahr,2021,DLAND,Bundesländer,01,Schleswig-Holstein,MONAT,Monate,08,August,1177969,6400538
45412,Monatserhebung im Tourismus,JAHR,Jahr,2021,DLAND,Bundesländer,01,Schleswig-Holstein,MONAT,Monate,09,September,942037,4482942
45412,Monatserhebung im Tourismus,JAHR,Jahr,2021,DLAND,Bundesländer,01,Schleswig-Holstein,MONAT,Monate,10,October,870056,3856933
45412,Monatserhebung im Tourismus,JAHR,Jahr,2021,DLAND,Bundesländer,01,Schleswig-Holstein,MONAT,Monate,11,November,418550,1561347
45412,Monatserhebung im Tourismus,JAHR,Jahr,2021,DLAND,Bundesländer,01,Schleswig-Holstein,MONAT,Monate,12,December,332107,1267939
45412,Monatserhebung im Tourismus,JAHR,Jahr,2021,DLAND,Bundesländer,16,Thüringen,MONAT,Monate,01,January,33955,174702
45412,Monatserhebung im Tourismus,JAHR,Jahr,2021,DLAND,Bundesländer,16,Thüringen,MONAT,Monate,02,February,37199,185911
45412,Monatserhebung im Tourismus,JAHR,Jahr,2021,DLAND,Bundesländer,16,Thüringen,MONAT,Monate,03,March,50882,228970
45412,Monatserhebung im Tourismus,JAHR,Jahr,2021,DLAND,Bundesländer,16,Thüringen,MONAT,Monate,04,April,46515,219944
45412,Monatserhebung im Tourismus,JAHR,Jahr,2021,DLAND,Bundesländer,16,Thüringen,MONAT,Monate,05,May,56113,246243
45412,Monatserhebung im Tourismus,JAHR,Jahr,2021,DLAND,Bundesländer,16,Thüringen,MONAT,Monate,06,June,192685,542026
45412,Monatserhebung im Tourismus,JAHR,Jahr,2021,DLAND,Bundesländer,16,Thüringen,MONAT,Monate,07,July,372885,997421
45412,Monatserhebung im Tourismus,JAHR,Jahr,2021,DLAND,Bundesländer,16,Thüringen,MONAT,Monate,08,August,434431,1224392
45412,Monatserhebung im Tourismus,JAHR,Jahr,2021,DLAND,Bundesländer,16,Thüringen,MONAT,Monate,09,September,405054,1028238
45412,Monatserhebung im Tourismus,JAHR,Jahr,2021,DLAND,Bundesländer,16,Thüringen,MONAT,Monate,10,October,346938,929386
45412,Monatserhebung im Tourismus,JAHR,Jahr,2021,DLAND,Bundesländer,16,Thüringen,MONAT,Monate,11,November,178884,512881
45412,Monatserhebung im Tourismus,JAHR,Jahr,2021,DLAND,Bundesländer,16,Thüringen,MONAT,Monate,12,December,100790,328941
45412,Monatserhebung im Tourismus,JAHR,Jahr,2021,DLAND,Bundesländer,,Insgesamt,MONAT,Monate,01,January,1441069,6406844
45412,Monatserhebung im Tourismus,JAHR,Jahr,2021,DLAND,Bundesländer,,Insgesamt,MONAT,Monate,02,February,1641144,7191617
45412,Monatserhebung im Tourismus,JAHR,Jahr,2021,DLAND,Bundesländer,,Insgesamt,MONAT,Monate,03,March,2248523,9118018
45412,Monatserhebung im Tourismus,JAHR,Jahr,2021,DLAND,Bundesländer,,Insgesamt,MONAT,Monate,04,April,2023381,8498998
45412,Monatserhebung im Tourismus,JAHR,Jahr,2021,DLAND,Bundesländer,,Insgesamt,MONAT,Monate,05,May,3927465,14492445
45412,Monatserhebung im Tourismus,JAHR,Jahr,2021,DLAND,Bundesländer,,Insgesamt,MONAT,Monate,06,June,9102753,30461435
45412,Monatserhebung im Tourismus,JAHR,Jahr,2021,DLAND,Bundesländer,,Insgesamt,MONAT,Monate,07,July,14704277,47942991
45412,Monatserhebung im Tourismus,JAHR,Jahr,2021,DLAND,Bundesländer,,Insgesamt,MONAT,Monate,08,August,16737070,55914258
45412,Monatserhebung im Tourismus,JAHR,Jahr,2021,DLAND,Bundesländer,,Insgesamt,MONAT,Monate,09,September,15234651,45104863
45412,Monatserhebung im Tourismus,JAHR,Jahr,2021,DLAND,Bundesländer,,Insgesamt,MONAT,Monate,10,October,14901639,43105611
45412,Monatserhebung im Tourismus,JAHR,Jahr,2021,DLAND,Bundesländer,,Insgesamt,MONAT,Monate,11,November,8958485,24477972
45412,Monatserhebung im Tourismus,JAHR,Jahr,2021,DLAND,Bundesländer,,Insgesamt,MONAT,Monate,12,December,5913380,17486819

